,dataset,model,layers,mean_accuracy,mean_weights
436,EMOVO,WAV2VEC2_ASR_LARGE_960H,21,42.85714328289032,"[0.0357392  0.045034   0.04808114 0.05116326 0.05474901 0.05587221
 0.05716553 0.05647962 0.05533908 0.05419236 0.05374698 0.05174535
 0.04373657 0.0407218  0.03914676 0.0397286  0.03689826 0.03632712
 0.03584432 0.03577202 0.03586808 0.03664867]"
437,EMOVO,WAV2VEC2_ASR_LARGE_960H,22,38.26530575752258,"[0.03409213 0.04354408 0.04623515 0.04904973 0.05287331 0.05349962
 0.05455926 0.05331944 0.0528309  0.05233848 0.05120745 0.05011214
 0.04347589 0.04039105 0.03934227 0.03968843 0.03611923 0.03419204
 0.0336831  0.03387733 0.03447197 0.03533996 0.03575698]"
438,EMOVO,WAV2VEC2_ASR_LARGE_960H,23,44.13265287876129,"[0.03281522 0.04239359 0.04541472 0.04924654 0.05027497 0.05081533
 0.05153167 0.05072065 0.05021849 0.04979498 0.04903469 0.04755735
 0.04308384 0.04004735 0.03849299 0.03895152 0.03597486 0.03328221
 0.03195842 0.03177767 0.03273943 0.03402565 0.03461301 0.03523488]"
439,EMOVO,WAV2VEC2_ASR_LARGE_960H,24,43.8775509595871,"[0.03130262 0.04099443 0.04402815 0.04825874 0.04831136 0.04865988
 0.0495395  0.04880574 0.04801606 0.04746973 0.04695862 0.04517333
 0.04183194 0.03955686 0.03818944 0.03794668 0.03515279 0.03233908
 0.03091381 0.03066785 0.03188212 0.03269283 0.03297588 0.03372995
 0.03460257]"
440,EMOVO,WAV2VEC2_BASE,0,23.469387739896774,[array([1.])]
441,EMOVO,WAV2VEC2_BASE,1,23.469387739896774,[0.55884838 0.44115159]
442,EMOVO,WAV2VEC2_BASE,2,27.551020681858063,[0.35765457 0.31912237 0.32322304]
443,EMOVO,WAV2VEC2_BASE,3,25.51020383834839,[0.24483877 0.23711374 0.24967916 0.26836836]
444,EMOVO,WAV2VEC2_BASE,4,26.020407676696777,[0.20246022 0.17673503 0.1900617  0.217127   0.21361605]
445,EMOVO,WAV2VEC2_BASE,5,28.826530277729034,[0.16448403 0.14273752 0.15396179 0.17904738 0.1822959  0.17747343]
446,EMOVO,WAV2VEC2_BASE,6,28.57142835855484,"[0.1387936  0.12153228 0.12955172 0.15028515 0.15541633 0.15591636
 0.14850453]"
447,EMOVO,WAV2VEC2_BASE,7,28.826530277729034,"[0.12268245 0.105462   0.11067566 0.12840798 0.13476952 0.1362029
 0.13665062 0.12514884]"
448,EMOVO,WAV2VEC2_BASE,8,27.806122601032257,"[0.11016332 0.09380535 0.09773063 0.11126796 0.11791813 0.12010035
 0.12138551 0.11413023 0.11349851]"
449,EMOVO,WAV2VEC2_BASE,9,29.336734116077423,"[0.09724069 0.08411677 0.08734389 0.09987406 0.10618379 0.1093514
 0.11086398 0.10346461 0.10492909 0.09663177]"
450,EMOVO,WAV2VEC2_BASE,10,29.84693795442581,"[0.08963796 0.07596185 0.07901754 0.09246105 0.09839973 0.10017157
 0.10132961 0.09493582 0.09593166 0.09121076 0.08094246]"
451,EMOVO,WAV2VEC2_BASE,11,28.57142835855484,"[0.08274847 0.06999948 0.07316458 0.08646046 0.09263027 0.09467016
 0.09596242 0.08808802 0.09012207 0.08547384 0.07616885 0.06451133]"
452,EMOVO,WAV2VEC2_BASE,12,30.3571417927742,"[0.07661023 0.06538716 0.06795335 0.08171651 0.0865989  0.08747163
 0.08907685 0.08219083 0.08410134 0.08014657 0.07059534 0.06020761
 0.06794369]"
453,EMOVO,WAV2VEC2_LARGE,0,20.408163219690323,[array([1.])]
454,EMOVO,WAV2VEC2_LARGE,1,28.316326439380646,[0.38437955 0.61562049]
455,EMOVO,WAV2VEC2_LARGE,2,26.530613005161285,[0.24546392 0.36686987 0.38766617]
456,EMOVO,WAV2VEC2_LARGE,3,28.57142835855484,[0.18200079 0.25475144 0.28702451 0.27622324]
457,EMOVO,WAV2VEC2_LARGE,4,33.41836780309677,[0.1446237  0.18969046 0.22491364 0.23084497 0.20992718]
458,EMOVO,WAV2VEC2_LARGE,5,31.377550959587097,[0.12254006 0.15308768 0.1784133  0.19569969 0.18650201 0.16375723]
459,EMOVO,WAV2VEC2_LARGE,6,30.86734712123871,"[0.10743013 0.12968509 0.14307298 0.16085237 0.16436593 0.15533754
 0.13925599]"
460,EMOVO,WAV2VEC2_LARGE,7,31.377550959587097,"[0.09561065 0.10946294 0.11967757 0.12900761 0.14438397 0.1429674
 0.13683581 0.12205408]"
461,EMOVO,WAV2VEC2_LARGE,8,34.94897931814194,"[0.08569868 0.097468   0.10299817 0.10981381 0.12609762 0.12922323
 0.12408039 0.11609855 0.10852157]"
462,EMOVO,WAV2VEC2_LARGE,9,31.887754797935486,"[0.0785064  0.08808449 0.09343774 0.09797483 0.11199981 0.11503621
 0.11146846 0.10568346 0.1045027  0.09330588]"
463,EMOVO,WAV2VEC2_LARGE,10,34.43877547979355,"[0.07098341 0.08019809 0.08461138 0.08900503 0.09810508 0.10548779
 0.10397736 0.09821222 0.09764988 0.09253498 0.07923477]"
464,EMOVO,WAV2VEC2_LARGE,11,36.4795908331871,"[0.06504193 0.07386649 0.07698632 0.08159097 0.08947411 0.09563366
 0.09443389 0.0909164  0.09193064 0.0889378  0.0770943  0.07409351]"
465,EMOVO,WAV2VEC2_LARGE,12,34.43877547979355,"[0.06010856 0.06772167 0.07112898 0.07461567 0.07961075 0.08660659
 0.08830109 0.08487184 0.08632494 0.08648453 0.07458493 0.07219008
 0.06745038]"
466,EMOVO,WAV2VEC2_LARGE,13,38.26530575752258,"[0.0552935  0.06438066 0.06691449 0.06966521 0.07392698 0.07952356
 0.08144201 0.07975854 0.08065866 0.07996535 0.07166524 0.0696793
 0.06553405 0.06159247]"
467,EMOVO,WAV2VEC2_LARGE,14,42.09183752536774,"[0.05192864 0.05992216 0.06335448 0.0658678  0.06924659 0.07432907
 0.0760032  0.07387617 0.07562424 0.07470785 0.06681123 0.06564577
 0.06244348 0.06050762 0.05973168]"
468,EMOVO,WAV2VEC2_LARGE,15,38.77550959587097,"[0.04774544 0.05524051 0.05848484 0.06019898 0.06380882 0.06778869
 0.0704732  0.06924028 0.07020452 0.07207984 0.06458567 0.06352646
 0.05994675 0.05887672 0.0592314  0.05856787]"
469,EMOVO,WAV2VEC2_LARGE,16,42.09183603525162,"[0.0451376  0.05299164 0.05537003 0.05610086 0.05905469 0.0622997
 0.06405101 0.0652591  0.06656691 0.06721101 0.05941988 0.06014492
 0.05633647 0.05616148 0.0571922  0.05843435 0.05826818]"
470,EMOVO,WAV2VEC2_LARGE,17,41.07142984867096,"[0.04266193 0.04950639 0.05167736 0.05216056 0.0547329  0.05646859
 0.05932706 0.061715   0.06301067 0.06359238 0.05539337 0.05720027
 0.05386634 0.0539798  0.05516096 0.05643459 0.05806689 0.05504498]"
471,EMOVO,WAV2VEC2_LARGE,18,38.77550959587097,"[0.04107658 0.04768396 0.04915684 0.04921712 0.05193793 0.0535175
 0.05647121 0.05785579 0.05842158 0.05875863 0.05211557 0.05401506
 0.0510821  0.05105272 0.05245401 0.05414918 0.05610113 0.05557914
 0.04935393]"
472,EMOVO,WAV2VEC2_LARGE,19,38.01020532846451,"[0.03857973 0.04412961 0.04643655 0.04655908 0.04999235 0.05121086
 0.05368609 0.05450118 0.05567968 0.05539487 0.04943312 0.05165349
 0.04854226 0.04838839 0.04983078 0.05107466 0.0539347  0.05385718
 0.05022808 0.04688736]"
473,EMOVO,WAV2VEC2_LARGE,20,42.09183752536774,"[0.03658321 0.04216844 0.04376935 0.04385607 0.04651682 0.04746188
 0.05067212 0.05181274 0.05301109 0.05289157 0.04743927 0.04905458
 0.04647888 0.04612123 0.04731632 0.0488083  0.05155939 0.05151407
 0.05012891 0.04996388 0.04287186]"
474,EMOVO,WAV2VEC2_LARGE,21,39.79591876268387,"[0.03508863 0.04014944 0.04203678 0.04164707 0.04430573 0.04535725
 0.0471292  0.04885533 0.05031497 0.04998868 0.04537384 0.04702282
 0.04472022 0.04477617 0.04606872 0.04714891 0.04956786 0.04993735
 0.0495148  0.05048916 0.04382714 0.03667998]"
475,EMOVO,WAV2VEC2_LARGE,22,34.94897931814194,"[0.03318824 0.03818363 0.04015611 0.04017767 0.04345244 0.0448646
 0.04646614 0.04674532 0.04757545 0.04712976 0.04447503 0.04592874
 0.04390978 0.0435038  0.0445182  0.04524713 0.04714592 0.04765503
 0.04771774 0.04817509 0.04328406 0.03661362 0.03388651]"
476,EMOVO,WAV2VEC2_LARGE,23,37.755101919174194,"[0.03192237 0.03690936 0.03871744 0.03874486 0.04174858 0.0430905
 0.04429154 0.04434902 0.04555538 0.04609435 0.04308575 0.04476902
 0.04303074 0.04226114 0.04300655 0.04354541 0.04543092 0.04607082
 0.04678008 0.04679705 0.04302053 0.03637649 0.03337714 0.03102495]"
477,EMOVO,WAV2VEC2_LARGE,24,39.540815353393555,"[0.03003727 0.03500103 0.03717545 0.03784108 0.04163097 0.04312763
 0.04285551 0.04240799 0.04336151 0.04399754 0.04309643 0.04368135
 0.04185475 0.04138486 0.04225474 0.04206068 0.04379059 0.04401569
 0.04509529 0.04528295 0.04122203 0.03336067 0.03147172 0.02939589
 0.03459638]"
478,EMOVO,WAV2VEC2_LARGE_XLSR,0,21.683673560619354,[array([1.])]
479,EMOVO,WAV2VEC2_LARGE_XLSR,1,31.122449040412903,[0.31102279 0.68897721]
480,EMOVO,WAV2VEC2_LARGE_XLSR,2,30.86734712123871,[0.21212289 0.40480834 0.38306877]
481,EMOVO,WAV2VEC2_LARGE_XLSR,3,25.51020383834839,[0.16379891 0.26684165 0.28677933 0.28258014]
482,EMOVO,WAV2VEC2_LARGE_XLSR,4,26.530613005161285,[0.1338792  0.18966118 0.21475485 0.22119514 0.24050958]
483,EMOVO,WAV2VEC2_LARGE_XLSR,5,40.816326439380646,[0.11076663 0.14626885 0.16136154 0.17755403 0.20655701 0.19749194]
484,EMOVO,WAV2VEC2_LARGE_XLSR,6,33.41836780309677,"[0.09831111 0.11954954 0.12900025 0.14508225 0.1716409  0.17516965
 0.16124628]"
485,EMOVO,WAV2VEC2_LARGE_XLSR,7,27.806121110916138,"[0.0858826  0.10224976 0.10434448 0.12031805 0.13924078 0.14647652
 0.15321281 0.14827501]"
486,EMOVO,WAV2VEC2_LARGE_XLSR,8,43.6224490404129,"[0.07464067 0.08794288 0.08744877 0.10191156 0.12012846 0.1259808
 0.14203585 0.1415171  0.11839392]"
487,EMOVO,WAV2VEC2_LARGE_XLSR,9,42.85714328289032,"[0.06848442 0.07787893 0.07733859 0.08938456 0.10280347 0.11444576
 0.12611153 0.12774922 0.11421143 0.10159209]"
488,EMOVO,WAV2VEC2_LARGE_XLSR,10,50.76530575752258,"[0.06136261 0.0704707  0.06909557 0.07917874 0.09134256 0.10101519
 0.11605254 0.11813219 0.10600486 0.09813156 0.08921345]"
489,EMOVO,WAV2VEC2_LARGE_XLSR,11,48.72448891401291,"[0.05733723 0.06376384 0.06303324 0.07039236 0.08026383 0.09179824
 0.10690843 0.10852501 0.10085366 0.09318965 0.08656338 0.07737119]"
490,EMOVO,WAV2VEC2_LARGE_XLSR,12,35.969388484954834,"[0.05396364 0.05951958 0.05905142 0.06351959 0.07277564 0.08343834
 0.09887755 0.09919638 0.09178073 0.08833087 0.08156396 0.07441941
 0.07356285]"
491,EMOVO,WAV2VEC2_LARGE_XLSR,13,48.469386994838715,"[0.04967312 0.05375841 0.05412969 0.05908048 0.06612303 0.07529974
 0.0895241  0.08943664 0.08652847 0.08571824 0.08067465 0.07104461
 0.07114919 0.06785963]"
492,EMOVO,WAV2VEC2_LARGE_XLSR,14,47.19387739896774,"[0.04650008 0.05237218 0.05218429 0.05548917 0.06185918 0.06999166
 0.08279379 0.08258738 0.08002896 0.07737071 0.07413099 0.06645211
 0.06691246 0.06514551 0.06618157]"
493,EMOVO,WAV2VEC2_LARGE_XLSR,15,39.540815353393555,"[0.04394853 0.0480413  0.04759635 0.05047262 0.0558286  0.06317243
 0.075572   0.07599337 0.07523363 0.07529102 0.07148888 0.06375173
 0.06296497 0.06163273 0.06365183 0.06536   ]"
494,EMOVO,WAV2VEC2_LARGE_XLSR,16,48.21428507566452,"[0.04199584 0.04515862 0.04543432 0.04681663 0.0505452  0.05743671
 0.07078421 0.06940553 0.06895036 0.06845216 0.06422554 0.0598115
 0.06032523 0.05848348 0.06079946 0.06320823 0.06816697]"
495,EMOVO,WAV2VEC2_LARGE_XLSR,17,50.0,"[0.03920369 0.04215162 0.04181853 0.04351139 0.0464764  0.05305319
 0.06371028 0.06603756 0.06499435 0.0633778  0.06002149 0.0545791
 0.05484456 0.05484597 0.05812951 0.06068531 0.06600875 0.0665505 ]"
496,EMOVO,WAV2VEC2_LARGE_XLSR,18,50.255101919174194,"[0.03886785 0.04078984 0.04061413 0.04163103 0.0444558  0.04871386
 0.05906425 0.06051077 0.0585075  0.05638583 0.05441414 0.05034985
 0.050919   0.05147006 0.05480904 0.0574891  0.06339184 0.06714784
 0.06046826]"
497,EMOVO,WAV2VEC2_LARGE_XLSR,19,37.755101919174194,"[0.03636999 0.03854012 0.03891886 0.03948014 0.04174585 0.04626176
 0.05507975 0.0577089  0.05416208 0.0520979  0.05067278 0.04657846
 0.04763921 0.04832359 0.05130885 0.05462877 0.05913922 0.06501355
 0.06055299 0.05577726]"
498,EMOVO,WAV2VEC2_LARGE_XLSR,20,47.959183156490326,"[0.03541879 0.03730767 0.03680582 0.03865241 0.04047897 0.0441491
 0.05213095 0.05465673 0.04988699 0.04801432 0.04631067 0.04308692
 0.04433343 0.04501979 0.04746152 0.0504228  0.05757368 0.06367526
 0.05933415 0.05556627 0.04971378]"
499,EMOVO,WAV2VEC2_LARGE_XLSR,21,54.336732625961304,"[0.03503964 0.03610076 0.03570039 0.0367085  0.03826384 0.04231682
 0.04720457 0.04974508 0.04549692 0.04411351 0.04233263 0.04019877
 0.04161709 0.0426735  0.04509607 0.04756744 0.05522415 0.06172491
 0.0580686  0.05653394 0.05067842 0.04759445]"
500,EMOVO,WAV2VEC2_LARGE_XLSR,22,22.70408123731613,"[0.04287564 0.04316033 0.04321927 0.04328366 0.04340183 0.04346729
 0.04366013 0.04375644 0.04372937 0.04370508 0.04370164 0.0436626
 0.04365719 0.04368582 0.04371686 0.04381203 0.04391042 0.04394923
 0.04403569 0.04399915 0.04407121 0.04397935 0.03955971]"
501,EMOVO,WAV2VEC2_LARGE_XLSR,23,15.816326439380646,"[0.0417301  0.0417924  0.04179391 0.04180364 0.04184898 0.04186988
 0.0419338  0.041966   0.04196418 0.04196572 0.04196416 0.04195378
 0.04195342 0.04196075 0.0419737  0.04200155 0.0420335  0.04204421
 0.04207092 0.04207295 0.04210109 0.04205436 0.0385766  0.03857039]"
502,EMOVO,WAV2VEC2_LARGE_XLSR,24,14.540816098451614,"[0.04032792 0.0403605  0.0403625  0.04037665 0.04040073 0.04041203
 0.04045555 0.04047526 0.04047135 0.04047409 0.04047132 0.04046556
 0.0404647  0.04047143 0.04047601 0.04049651 0.04052042 0.04053074
 0.0405554  0.04054837 0.04055908 0.04051217 0.03661175 0.03659567
 0.0366043 ]"
503,EMOVO,WAV2VEC2_LARGE_XLSR300M,0,26.27551034092903,[array([1.])]
504,EMOVO,WAV2VEC2_LARGE_XLSR300M,1,24.234694242477417,[0.29830235 0.70169771]
505,EMOVO,WAV2VEC2_LARGE_XLSR300M,2,29.08163219690323,[0.19130085 0.38642523 0.42227392]
506,EMOVO,WAV2VEC2_LARGE_XLSR300M,3,31.122449040412903,[0.14451434 0.25992583 0.31970102 0.27585886]
507,EMOVO,WAV2VEC2_LARGE_XLSR300M,4,33.673469722270966,[0.11570464 0.1989061  0.23551754 0.24305057 0.20682113]
508,EMOVO,WAV2VEC2_LARGE_XLSR300M,5,35.459184646606445,[0.10205337 0.15039454 0.18310679 0.19360825 0.1926389  0.17819818]
509,EMOVO,WAV2VEC2_LARGE_XLSR300M,6,28.06122452020645,"[0.08666926 0.1225145  0.14610808 0.16100033 0.17328418 0.17375452
 0.13666914]"
510,EMOVO,WAV2VEC2_LARGE_XLSR300M,7,28.316326439380646,"[0.07931993 0.10668786 0.12689956 0.13512265 0.14839112 0.15534637
 0.14506964 0.10316288]"
511,EMOVO,WAV2VEC2_LARGE_XLSR300M,8,31.377550959587097,"[0.07027067 0.09094633 0.10589132 0.11332426 0.13312607 0.14081975
 0.14567221 0.10267786 0.09727154]"
512,EMOVO,WAV2VEC2_LARGE_XLSR300M,9,28.57142984867096,"[0.06561432 0.07907791 0.09139217 0.09929442 0.11537984 0.12947738
 0.12773137 0.10008727 0.09871205 0.09323325]"
513,EMOVO,WAV2VEC2_LARGE_XLSR300M,10,36.22449040412903,"[0.06328595 0.07031474 0.07831125 0.08351769 0.09771244 0.11342521
 0.11986222 0.09435996 0.09683427 0.09332816 0.08904807]"
514,EMOVO,WAV2VEC2_LARGE_XLSR300M,11,41.326530277729034,"[0.05797022 0.06337429 0.06922052 0.07324522 0.08729581 0.1017987
 0.10466793 0.08509269 0.09209764 0.09319617 0.09164947 0.08039139]"
515,EMOVO,WAV2VEC2_LARGE_XLSR300M,12,38.26530575752258,"[0.05475149 0.05952469 0.06488157 0.06643071 0.07881552 0.0936028
 0.08778378 0.07918662 0.08718994 0.0856282  0.08700985 0.07924522
 0.07594956]"
516,EMOVO,WAV2VEC2_LARGE_XLSR300M,13,47.19387739896774,"[0.05031791 0.05423653 0.05788651 0.0588338  0.06968845 0.08362734
 0.08043233 0.07190306 0.08010993 0.08166664 0.0850231  0.076676
 0.07750834 0.07209004]"
517,EMOVO,WAV2VEC2_LARGE_XLSR300M,14,32.397960126399994,"[0.0478414  0.05233114 0.05249998 0.05268902 0.0622115  0.07474792
 0.07267802 0.06667614 0.07424021 0.07584123 0.07794491 0.0716067
 0.07568929 0.07138437 0.07161817]"
518,EMOVO,WAV2VEC2_LARGE_XLSR300M,15,47.19387739896774,"[0.04240054 0.0469822  0.04906163 0.04967207 0.05587147 0.06732821
 0.06660771 0.06069839 0.06996697 0.07130577 0.07537874 0.068735
 0.07256331 0.06921397 0.0706538  0.06356023]"
519,EMOVO,WAV2VEC2_LARGE_XLSR300M,16,38.77551108598709,"[0.04125111 0.04447474 0.04648765 0.04609957 0.05100993 0.05978981
 0.06091034 0.05666073 0.06547772 0.06723878 0.07014954 0.06577016
 0.0700144  0.06668114 0.06643979 0.06071678 0.06082779]"
520,EMOVO,WAV2VEC2_LARGE_XLSR300M,17,43.8775509595871,"[0.03853485 0.04157004 0.04375873 0.04397243 0.04726156 0.05546467
 0.05493414 0.05199973 0.06131626 0.06313675 0.06446414 0.06078858
 0.06544968 0.06417128 0.06501372 0.05967075 0.05918524 0.05930745]"
521,EMOVO,WAV2VEC2_LARGE_XLSR300M,18,44.387754797935486,"[0.03706092 0.03879401 0.03982213 0.03967639 0.04262088 0.05061901
 0.04885773 0.04715794 0.0553868  0.05875869 0.0595926  0.05714942
 0.06106827 0.05829127 0.05931208 0.0569165  0.05723916 0.05928119
 0.07239503]"
522,EMOVO,WAV2VEC2_LARGE_XLSR300M,19,47.959183156490326,"[0.0365024  0.03729797 0.03777517 0.03754347 0.03989361 0.04619399
 0.04402635 0.04260425 0.05152951 0.0550672  0.05498931 0.05345548
 0.05635979 0.05371911 0.0560526  0.05409347 0.05543249 0.05851423
 0.0692726  0.05967699]"
523,EMOVO,WAV2VEC2_LARGE_XLSR300M,20,46.173468232154846,"[0.03499212 0.03518699 0.03572542 0.03630336 0.03969987 0.04413126
 0.04077858 0.04032309 0.04757456 0.05111864 0.05010681 0.04924623
 0.0508735  0.04943769 0.05215482 0.05414074 0.0550735  0.05700942
 0.06918426 0.05977155 0.04716759]"
524,EMOVO,WAV2VEC2_LARGE_XLSR300M,21,42.09183603525162,"[0.03417436 0.03419879 0.03360835 0.03404777 0.03722195 0.04209197
 0.03880332 0.03883262 0.04485484 0.04894351 0.04716144 0.04623093
 0.04761147 0.04590026 0.04850068 0.05049265 0.05220197 0.05482614
 0.06636719 0.05940568 0.04608656 0.04843753]"
525,EMOVO,WAV2VEC2_LARGE_XLSR300M,22,41.07142835855484,"[0.03279052 0.03240772 0.03140246 0.03170255 0.03653692 0.0405572
 0.04039942 0.03912569 0.04434435 0.04742571 0.04597397 0.04528377
 0.04692535 0.04545399 0.04769682 0.04982154 0.04988623 0.05231537
 0.05930338 0.05212961 0.0431924  0.04714519 0.03817985]"
526,EMOVO,WAV2VEC2_LARGE_XLSR300M,23,36.98979616165161,"[0.03231581 0.03089051 0.03195165 0.032774   0.03650447 0.03951632
 0.04015163 0.03981299 0.04254489 0.04505563 0.04336025 0.04296805
 0.04376801 0.04346544 0.04527966 0.0461348  0.0484205  0.05081673
 0.05715751 0.05335871 0.04140905 0.04580897 0.03411612 0.03241831]"
527,EMOVO,WAV2VEC2_LARGE_XLSR300M,24,30.86734712123871,"[0.02965601 0.03019167 0.03153641 0.03230076 0.03566405 0.03871911
 0.03958726 0.03974971 0.04162609 0.04391849 0.04218849 0.0414746
 0.04272659 0.0422051  0.04471008 0.04519789 0.04689335 0.0488555
 0.05427857 0.05262866 0.03970819 0.04733879 0.03148107 0.02878285
 0.02858081]"
528,EmoDB,HUBERT_ASR_LARGE,0,66.66666567325592,[array([1.])]
529,EmoDB,HUBERT_ASR_LARGE,1,69.04762089252472,[0.38271713 0.61728287]
530,EmoDB,HUBERT_ASR_LARGE,2,76.78571343421936,[0.26374793 0.30251469 0.43373741]
531,EmoDB,HUBERT_ASR_LARGE,3,79.16666567325592,[0.20486665 0.19892376 0.28722496 0.30898467]
532,EmoDB,HUBERT_ASR_LARGE,4,84.52380895614624,[0.16610293 0.16133841 0.19647064 0.23720415 0.23888389]
533,EmoDB,HUBERT_ASR_LARGE,5,85.11904776096344,[0.14107057 0.13800535 0.14651965 0.19096142 0.19234555 0.19109742]
534,EmoDB,HUBERT_ASR_LARGE,6,86.90476417541504,"[0.11992472 0.11771541 0.12117926 0.15855157 0.16147188 0.16189338
 0.15926374]"
535,EmoDB,HUBERT_ASR_LARGE,7,90.47619104385376,"[0.10710824 0.10530906 0.10476477 0.13214605 0.13687967 0.13844198
 0.13839103 0.13695921]"
536,EmoDB,HUBERT_ASR_LARGE,8,94.04761791229248,"[0.09380757 0.09266943 0.09157601 0.11334695 0.11835181 0.121322
 0.12248005 0.12326954 0.12317665]"
537,EmoDB,HUBERT_ASR_LARGE,9,89.88095223903656,"[0.08723623 0.08597907 0.08583417 0.10093094 0.10469333 0.10707277
 0.10755105 0.10730365 0.10851222 0.10488658]"
538,EmoDB,HUBERT_ASR_LARGE,10,91.07142984867096,"[0.07821652 0.07773202 0.07864695 0.08915684 0.09451663 0.09713894
 0.09836295 0.09758025 0.09785433 0.09607276 0.09472185]"
539,EmoDB,HUBERT_ASR_LARGE,11,91.07142984867096,"[0.07194811 0.07087944 0.07147008 0.08106765 0.08420092 0.08686617
 0.08917079 0.08983587 0.09156018 0.08998082 0.0894403  0.08357964]"
540,EmoDB,HUBERT_ASR_LARGE,12,95.83333134651184,"[0.0673232  0.06661084 0.06694695 0.07344758 0.07701235 0.07943905
 0.08131794 0.08195163 0.08282373 0.08237895 0.08270369 0.07989766
 0.07814646]"
541,EmoDB,HUBERT_ASR_LARGE,13,95.83333432674408,"[0.06282774 0.06166167 0.0619543  0.0670999  0.07073206 0.07267682
 0.07497406 0.07601392 0.07674177 0.07705999 0.07755325 0.07533533
 0.07477389 0.07059537]"
542,EmoDB,HUBERT_ASR_LARGE,14,95.83333432674408,"[0.05878858 0.05782541 0.05853084 0.06273895 0.0659137  0.06759677
 0.07014015 0.07102292 0.0713608  0.07174203 0.07219679 0.07114828
 0.07070873 0.06666864 0.06361739]"
543,EmoDB,HUBERT_ASR_LARGE,15,96.42857015132904,"[0.05493481 0.05414938 0.05506708 0.05920798 0.0613424  0.06287142
 0.06531507 0.06653995 0.06684744 0.06731302 0.06790054 0.06746516
 0.06732467 0.06402504 0.06070508 0.05899095]"
544,EmoDB,HUBERT_ASR_LARGE,16,97.02380895614624,"[0.05143032 0.05062867 0.05161825 0.05561264 0.05811659 0.05981578
 0.06186818 0.06282225 0.06269264 0.06332457 0.064493   0.06364716
 0.06406128 0.06132255 0.05791516 0.05570498 0.05492599]"
545,EmoDB,HUBERT_ASR_LARGE,17,97.61904776096344,"[0.04891597 0.04800927 0.0492297  0.05301357 0.05475921 0.05611002
 0.05801153 0.05870384 0.05898296 0.05969397 0.06031462 0.060531
 0.06117188 0.05827175 0.05563773 0.05340402 0.05282118 0.05241774]"
546,EmoDB,HUBERT_ASR_LARGE,18,99.4047611951828,"[0.04646367 0.04578595 0.04659217 0.05014012 0.05192791 0.05337296
 0.05512404 0.05567699 0.05601329 0.05621741 0.05737455 0.0574039
 0.05876562 0.05628641 0.05301156 0.05055427 0.04991955 0.04960458
 0.04976503]"
547,EmoDB,HUBERT_ASR_LARGE,19,95.83333432674408,"[0.04450994 0.04353734 0.04461235 0.0478986  0.04945765 0.05069614
 0.05244257 0.05318972 0.05319916 0.05333387 0.05461965 0.05488247
 0.05614536 0.05348618 0.05023707 0.04814905 0.04745661 0.04716365
 0.04736089 0.04762173]"
548,EmoDB,HUBERT_ASR_LARGE,20,98.2142835855484,"[0.04263132 0.04165835 0.04268753 0.04595934 0.04712521 0.04808518
 0.04958217 0.05000362 0.04986687 0.05009102 0.05142773 0.05240449
 0.05355043 0.05155104 0.04833999 0.04627189 0.04569107 0.04549299
 0.04572024 0.04601318 0.04584633]"
549,EmoDB,HUBERT_ASR_LARGE,21,95.83333432674408,"[0.04036282 0.0397817  0.04106015 0.04389533 0.04496205 0.04598269
 0.04744123 0.0479124  0.04761282 0.04777436 0.04940298 0.04985672
 0.05108942 0.04955849 0.04726953 0.04438475 0.04354175 0.04345585
 0.04380933 0.0438682  0.0435386  0.04343882]"
